a_blocks	b_blocks	shared_blocks	ncases_A	ncontrols_A	ncases_B	ncontrols_B	tag_A	tag_B	seed
s200-m25	s200-m25	s100-m25	500	10000	500	10000	175	176	9688
s200-m25	s200-m25	s100-m25	500	10000	500	10000	177	178	9689
s200-m25	s200-m25	s100-m25	500	10000	500	10000	179	180	9690
s200-m25	s200-m25	s100-m25	500	10000	500	10000	181	182	9691
s200-m25	s200-m25	s100-m25	500	10000	500	10000	183	184	9692
s200-m25	s200-m25	s100-m25	500	10000	500	10000	185	186	9693
s200-m25	s200-m25	s100-m25	500	10000	500	10000	187	188	9694
s200-m25	s200-m25	s100-m25	500	10000	500	10000	189	190	9695
s200-m25	s200-m25	s100-m25	500	10000	500	10000	191	192	9696
s200-m25	s200-m25	s100-m25	500	10000	500	10000	193	194	9697
s200-m25	s200-m25	s100-m25	500	10000	500	10000	195	196	9698
s200-m25	s200-m25	s100-m25	500	10000	500	10000	197	198	9699
s200-m25	s200-m25	s100-m25	500	10000	500	10000	199	200	9700
s200-m25	s200-m25	s100-m25	500	10000	500	10000	201	202	9701
s200-m25	s200-m25	s100-m25	500	10000	500	10000	203	204	9702
s200-m25	s200-m25	s100-m25	500	10000	500	10000	205	206	9703
s200-m25	s200-m25	s100-m25	500	10000	500	10000	207	208	9704
s200-m25	s200-m25	s100-m25	500	10000	500	10000	209	210	9705
s200-m25	s200-m25	s100-m25	500	10000	500	10000	211	212	9706
s200-m25	s200-m25	s100-m25	500	10000	500	10000	213	214	9707
s200-m25	s200-m25	s100-m25	500	10000	500	10000	215	216	9708
s200-m25	s200-m25	s100-m25	500	10000	500	10000	217	218	9709
s200-m25	s200-m25	s100-m25	500	10000	500	10000	219	220	9710
s200-m25	s200-m25	s100-m25	500	10000	500	10000	221	222	9711
s200-m25	s200-m25	s100-m25	500	10000	500	10000	223	224	9712
s200-m25	s200-m25	s100-m25	500	10000	500	10000	225	226	9713
s200-m25	s200-m25	s100-m25	500	10000	500	10000	227	228	9714
s200-m25	s200-m25	s100-m25	500	10000	500	10000	229	230	9715
s200-m25	s200-m25	s100-m25	500	10000	500	10000	231	232	9716
s200-m25	s200-m25	s100-m25	500	10000	500	10000	233	234	9717
s200-m25	s200-m25	s100-m25	500	10000	500	10000	235	236	9718
s200-m25	s200-m25	s100-m25	500	10000	500	10000	237	238	9719
s200-m25	s200-m25	s100-m25	500	10000	500	10000	239	240	9720
s200-m25	s200-m25	s100-m25	500	10000	500	10000	241	242	9721
s200-m25	s200-m25	s100-m25	500	10000	500	10000	243	244	9722
s200-m25	s200-m25	s100-m25	500	10000	500	10000	245	246	9723
s200-m25	s200-m25	s100-m25	500	10000	500	10000	247	248	9724
s200-m25	s200-m25	s100-m25	500	10000	500	10000	249	250	9725
s200-m25	s200-m25	s100-m25	500	10000	500	10000	251	252	9726
s200-m25	s200-m25	s100-m25	500	10000	500	10000	253	254	9727
s200-m25	s200-m25	s100-m25	500	10000	500	10000	255	256	9728
s200-m25	s200-m25	s100-m25	500	10000	500	10000	257	258	9729
s200-m25	s200-m25	s100-m25	500	10000	500	10000	259	260	9730
s200-m25	s200-m25	s100-m25	500	10000	500	10000	261	262	9731
s200-m25	s200-m25	s100-m25	500	10000	500	10000	263	264	9732
s200-m25	s200-m25	s100-m25	500	10000	500	10000	265	266	9733
s200-m25	s200-m25	s100-m25	500	10000	500	10000	267	268	9734
s200-m25	s200-m25	s100-m25	500	10000	500	10000	269	270	9735
s200-m25	s200-m25	s100-m25	500	10000	500	10000	271	272	9736
s200-m25	s200-m25	s100-m25	500	10000	500	10000	273	274	9737
s200-m25	s200-m25	s100-m25	500	10000	500	10000	275	276	9738
s200-m25	s200-m25	s100-m25	500	10000	500	10000	277	278	9739
s200-m25	s200-m25	s100-m25	500	10000	500	10000	279	280	9740
s200-m25	s200-m25	s100-m25	500	10000	500	10000	281	282	9741
s200-m25	s200-m25	s100-m25	500	10000	500	10000	283	284	9742
s200-m25	s200-m25	s100-m25	500	10000	500	10000	285	286	9743
s200-m25	s200-m25	s100-m25	500	10000	500	10000	287	288	9744
s200-m25	s200-m25	s100-m25	500	10000	500	10000	289	290	9745
s200-m25	s200-m25	s100-m25	500	10000	500	10000	291	292	9746
s200-m25	s200-m25	s100-m25	500	10000	500	10000	293	294	9747
s200-m25	s200-m25	s100-m25	500	10000	500	10000	295	296	9748
s200-m25	s200-m25	s100-m25	500	10000	500	10000	297	298	9749
s200-m25	s200-m25	s100-m25	500	10000	500	10000	299	300	9750
s200-m25	s200-m25	s100-m25	500	10000	500	10000	301	302	9751
s200-m25	s200-m25	s100-m25	500	10000	500	10000	303	304	9752
s200-m25	s200-m25	s100-m25	500	10000	500	10000	305	306	9753
s200-m25	s200-m25	s100-m25	500	10000	500	10000	307	308	9754
s200-m25	s200-m25	s100-m25	500	10000	500	10000	309	310	9755
s200-m25	s200-m25	s100-m25	500	10000	500	10000	311	312	9756
s200-m25	s200-m25	s100-m25	500	10000	500	10000	313	314	9757
s200-m25	s200-m25	s100-m25	500	10000	500	10000	315	316	9758
s200-m25	s200-m25	s100-m25	500	10000	500	10000	317	318	9759
s200-m25	s200-m25	s100-m25	500	10000	500	10000	319	320	9760
s200-m25	s200-m25	s100-m25	500	10000	500	10000	321	322	9761
s200-m25	s200-m25	s100-m25	500	10000	500	10000	323	324	9762
s200-m25	s200-m25	s100-m25	500	10000	500	10000	325	326	9763
s200-m25	s200-m25	s100-m25	500	10000	500	10000	327	328	9764
s200-m25	s200-m25	s100-m25	500	10000	500	10000	329	330	9765
s200-m25	s200-m25	s100-m25	500	10000	500	10000	331	332	9766
s200-m25	s200-m25	s100-m25	500	10000	500	10000	333	334	9767
s200-m25	s200-m25	s100-m25	500	10000	500	10000	335	336	9768
s200-m25	s200-m25	s100-m25	500	10000	500	10000	337	338	9769
s200-m25	s200-m25	s100-m25	500	10000	500	10000	339	340	9770
s200-m25	s200-m25	s100-m25	500	10000	500	10000	341	342	9771
s200-m25	s200-m25	s100-m25	500	10000	500	10000	343	344	9772
s200-m25	s200-m25	s100-m25	500	10000	500	10000	345	346	9773
s200-m25	s200-m25	s100-m25	500	10000	500	10000	347	348	9774
s200-m25	s200-m25	s100-m25	500	10000	500	10000	349	350	9775
s200-m25	s200-m25	s100-m25	500	10000	500	10000	351	352	9776
s200-m25	s200-m25	s100-m25	500	10000	500	10000	353	354	9777
s200-m25	s200-m25	s100-m25	500	10000	500	10000	355	356	9778
s200-m25	s200-m25	s100-m25	500	10000	500	10000	357	358	9779
s200-m25	s200-m25	s100-m25	500	10000	500	10000	359	360	9780
s200-m25	s200-m25	s100-m25	500	10000	500	10000	361	362	9781
s200-m25	s200-m25	s100-m25	500	10000	500	10000	363	364	9782
s200-m25	s200-m25	s100-m25	500	10000	500	10000	365	366	9783
s200-m25	s200-m25	s100-m25	500	10000	500	10000	367	368	9784
s200-m25	s200-m25	s100-m25	500	10000	500	10000	369	370	9785
s200-m25	s200-m25	s100-m25	500	10000	500	10000	371	372	9786
s200-m25	s200-m25	s100-m25	500	10000	500	10000	373	374	9787
s200-m25	s200-m25	s100-m25	500	10000	500	10000	375	376	9788
s200-m25	s200-m25	s100-m25	500	10000	500	10000	377	378	9789
s200-m25	s200-m25	s100-m25	500	10000	500	10000	379	380	9790
s200-m25	s200-m25	s100-m25	500	10000	500	10000	381	382	9791
s200-m25	s200-m25	s100-m25	500	10000	500	10000	383	384	9792
s200-m25	s200-m25	s100-m25	500	10000	500	10000	385	386	9793
s200-m25	s200-m25	s100-m25	500	10000	500	10000	387	388	9794
s200-m25	s200-m25	s100-m25	500	10000	500	10000	389	390	9795
s200-m25	s200-m25	s100-m25	500	10000	500	10000	391	392	9796
s200-m25	s200-m25	s100-m25	500	10000	500	10000	393	394	9797
s200-m25	s200-m25	s100-m25	500	10000	500	10000	395	396	9798
s200-m25	s200-m25	s100-m25	500	10000	500	10000	397	398	9799
s200-m25	s200-m25	s100-m25	500	10000	500	10000	399	400	9800
s200-m25	s200-m25	s200-m0	500	10000	500	10000	1	2	11001
s200-m25	s200-m25	s200-m0	500	10000	500	10000	3	4	11002
s200-m25	s200-m25	s200-m0	500	10000	500	10000	5	6	11003
s200-m25	s200-m25	s200-m0	500	10000	500	10000	7	8	11004
s200-m25	s200-m25	s200-m0	500	10000	500	10000	9	10	11005
s200-m25	s200-m25	s200-m0	500	10000	500	10000	11	12	11006
s200-m25	s200-m25	s200-m0	500	10000	500	10000	13	14	11007
s200-m25	s200-m25	s200-m0	500	10000	500	10000	15	16	11008
s200-m25	s200-m25	s200-m0	500	10000	500	10000	17	18	11009
s200-m25	s200-m25	s200-m0	500	10000	500	10000	19	20	11010
s200-m25	s200-m25	s200-m0	500	10000	500	10000	21	22	11011
s200-m25	s200-m25	s200-m0	500	10000	500	10000	23	24	11012
s200-m25	s200-m25	s200-m0	500	10000	500	10000	25	26	11013
s200-m25	s200-m25	s200-m0	500	10000	500	10000	27	28	11014
s200-m25	s200-m25	s200-m0	500	10000	500	10000	29	30	11015
s200-m25	s200-m25	s200-m0	500	10000	500	10000	31	32	11016
s200-m25	s200-m25	s200-m0	500	10000	500	10000	33	34	11017
s200-m25	s200-m25	s200-m0	500	10000	500	10000	35	36	11018
s200-m25	s200-m25	s200-m0	500	10000	500	10000	37	38	11019
s200-m25	s200-m25	s200-m0	500	10000	500	10000	39	40	11020
s200-m25	s200-m25	s200-m0	500	10000	500	10000	41	42	11021
s200-m25	s200-m25	s200-m0	500	10000	500	10000	43	44	11022
s200-m25	s200-m25	s200-m0	500	10000	500	10000	45	46	11023
s200-m25	s200-m25	s200-m0	500	10000	500	10000	47	48	11024
s200-m25	s200-m25	s200-m0	500	10000	500	10000	49	50	11025
s200-m25	s200-m25	s200-m0	500	10000	500	10000	51	52	11026
s200-m25	s200-m25	s200-m0	500	10000	500	10000	53	54	11027
s200-m25	s200-m25	s200-m0	500	10000	500	10000	55	56	11028
s200-m25	s200-m25	s200-m0	500	10000	500	10000	57	58	11029
s200-m25	s200-m25	s200-m0	500	10000	500	10000	59	60	11030
s200-m25	s200-m25	s200-m0	500	10000	500	10000	61	62	11031
s200-m25	s200-m25	s200-m0	500	10000	500	10000	63	64	11032
s200-m25	s200-m25	s200-m0	500	10000	500	10000	65	66	11033
s200-m25	s200-m25	s200-m0	500	10000	500	10000	67	68	11034
s200-m25	s200-m25	s200-m0	500	10000	500	10000	69	70	11035
s200-m25	s200-m25	s200-m0	500	10000	500	10000	71	72	11036
s200-m25	s200-m25	s200-m0	500	10000	500	10000	73	74	11037
s200-m25	s200-m25	s200-m0	500	10000	500	10000	75	76	11038
s200-m25	s200-m25	s200-m0	500	10000	500	10000	77	78	11039
s200-m25	s200-m25	s200-m0	500	10000	500	10000	79	80	11040
s200-m25	s200-m25	s200-m0	500	10000	500	10000	81	82	11041
s200-m25	s200-m25	s200-m0	500	10000	500	10000	83	84	11042
s200-m25	s200-m25	s200-m0	500	10000	500	10000	85	86	11043
s200-m25	s200-m25	s200-m0	500	10000	500	10000	87	88	11044
s200-m25	s200-m25	s200-m0	500	10000	500	10000	89	90	11045
s200-m25	s200-m25	s200-m0	500	10000	500	10000	91	92	11046
s200-m25	s200-m25	s200-m0	500	10000	500	10000	93	94	11047
s200-m25	s200-m25	s200-m0	500	10000	500	10000	95	96	11048
s200-m25	s200-m25	s200-m0	500	10000	500	10000	97	98	11049
s200-m25	s200-m25	s200-m0	500	10000	500	10000	99	100	11050
s200-m25	s200-m25	s200-m0	500	10000	500	10000	101	102	11051
s200-m25	s200-m25	s200-m0	500	10000	500	10000	103	104	11052
s200-m25	s200-m25	s200-m0	500	10000	500	10000	105	106	11053
s200-m25	s200-m25	s200-m0	500	10000	500	10000	107	108	11054
s200-m25	s200-m25	s200-m0	500	10000	500	10000	109	110	11055
s200-m25	s200-m25	s200-m0	500	10000	500	10000	111	112	11056
s200-m25	s200-m25	s200-m0	500	10000	500	10000	113	114	11057
s200-m25	s200-m25	s200-m0	500	10000	500	10000	115	116	11058
s200-m25	s200-m25	s200-m0	500	10000	500	10000	117	118	11059
s200-m25	s200-m25	s200-m0	500	10000	500	10000	119	120	11060
s200-m25	s200-m25	s200-m0	500	10000	500	10000	121	122	11061
s200-m25	s200-m25	s200-m0	500	10000	500	10000	123	124	11062
s200-m25	s200-m25	s200-m0	500	10000	500	10000	125	126	11063
s200-m25	s200-m25	s200-m0	500	10000	500	10000	127	128	11064
s200-m25	s200-m25	s200-m0	500	10000	500	10000	129	130	11065
s200-m25	s200-m25	s200-m0	500	10000	500	10000	131	132	11066
s200-m25	s200-m25	s200-m0	500	10000	500	10000	133	134	11067
s200-m25	s200-m25	s200-m0	500	10000	500	10000	135	136	11068
s200-m25	s200-m25	s200-m0	500	10000	500	10000	137	138	11069
s200-m25	s200-m25	s200-m0	500	10000	500	10000	139	140	11070
s200-m25	s200-m25	s200-m0	500	10000	500	10000	141	142	11071
s200-m25	s200-m25	s200-m0	500	10000	500	10000	143	144	11072
s200-m25	s200-m25	s200-m0	500	10000	500	10000	145	146	11073
s200-m25	s200-m25	s200-m0	500	10000	500	10000	147	148	11074
s200-m25	s200-m25	s200-m0	500	10000	500	10000	149	150	11075
s200-m25	s200-m25	s200-m0	500	10000	500	10000	151	152	11076
s200-m25	s200-m25	s200-m0	500	10000	500	10000	153	154	11077
s200-m25	s200-m25	s200-m0	500	10000	500	10000	155	156	11078
s200-m25	s200-m25	s200-m0	500	10000	500	10000	157	158	11079
s200-m25	s200-m25	s200-m0	500	10000	500	10000	159	160	11080
s200-m25	s200-m25	s200-m0	500	10000	500	10000	161	162	11081
s200-m25	s200-m25	s200-m0	500	10000	500	10000	163	164	11082
s200-m25	s200-m25	s200-m0	500	10000	500	10000	165	166	11083
s200-m25	s200-m25	s200-m0	500	10000	500	10000	167	168	11084
s200-m25	s200-m25	s200-m0	500	10000	500	10000	169	170	11085
s200-m25	s200-m25	s200-m0	500	10000	500	10000	171	172	11086
s200-m25	s200-m25	s200-m0	500	10000	500	10000	173	174	11087
s200-m25	s200-m25	s200-m0	500	10000	500	10000	175	176	11088
s200-m25	s200-m25	s200-m0	500	10000	500	10000	177	178	11089
s200-m25	s200-m25	s200-m0	500	10000	500	10000	179	180	11090
s200-m25	s200-m25	s200-m0	500	10000	500	10000	181	182	11091
s200-m25	s200-m25	s200-m0	500	10000	500	10000	183	184	11092
s200-m25	s200-m25	s200-m0	500	10000	500	10000	185	186	11093
s200-m25	s200-m25	s200-m0	500	10000	500	10000	187	188	11094
s200-m25	s200-m25	s200-m0	500	10000	500	10000	189	190	11095
s200-m25	s200-m25	s200-m0	500	10000	500	10000	191	192	11096
s200-m25	s200-m25	s200-m0	500	10000	500	10000	193	194	11097
s200-m25	s200-m25	s200-m0	500	10000	500	10000	195	196	11098
s200-m25	s200-m25	s200-m0	500	10000	500	10000	197	198	11099
s200-m25	s200-m25	s200-m0	500	10000	500	10000	199	200	11100
s200-m25	s200-m25	s200-m0	500	10000	500	10000	201	202	11101
s200-m25	s200-m25	s200-m0	500	10000	500	10000	203	204	11102
s200-m25	s200-m25	s200-m0	500	10000	500	10000	205	206	11103
s200-m25	s200-m25	s200-m0	500	10000	500	10000	207	208	11104
s200-m25	s200-m25	s200-m0	500	10000	500	10000	209	210	11105
s200-m25	s200-m25	s200-m0	500	10000	500	10000	211	212	11106
s200-m25	s200-m25	s200-m0	500	10000	500	10000	213	214	11107
s200-m25	s200-m25	s200-m0	500	10000	500	10000	215	216	11108
s200-m25	s200-m25	s200-m0	500	10000	500	10000	217	218	11109
s200-m25	s200-m25	s200-m0	500	10000	500	10000	219	220	11110
s200-m25	s200-m25	s200-m0	500	10000	500	10000	221	222	11111
s200-m25	s200-m25	s200-m0	500	10000	500	10000	223	224	11112
s200-m25	s200-m25	s200-m0	500	10000	500	10000	225	226	11113
s200-m25	s200-m25	s200-m0	500	10000	500	10000	227	228	11114
s200-m25	s200-m25	s200-m0	500	10000	500	10000	229	230	11115
s200-m25	s200-m25	s200-m0	500	10000	500	10000	231	232	11116
s200-m25	s200-m25	s200-m0	500	10000	500	10000	233	234	11117
s200-m25	s200-m25	s200-m0	500	10000	500	10000	235	236	11118
s200-m25	s200-m25	s200-m0	500	10000	500	10000	237	238	11119
s200-m25	s200-m25	s200-m0	500	10000	500	10000	239	240	11120
s200-m25	s200-m25	s200-m0	500	10000	500	10000	241	242	11121
s200-m25	s200-m25	s200-m0	500	10000	500	10000	243	244	11122
s200-m25	s200-m25	s200-m0	500	10000	500	10000	245	246	11123
s200-m25	s200-m25	s200-m0	500	10000	500	10000	247	248	11124
s200-m25	s200-m25	s200-m0	500	10000	500	10000	249	250	11125
s200-m25	s200-m25	s200-m0	500	10000	500	10000	251	252	11126
s200-m25	s200-m25	s200-m0	500	10000	500	10000	253	254	11127
s200-m25	s200-m25	s200-m0	500	10000	500	10000	255	256	11128
s200-m25	s200-m25	s200-m0	500	10000	500	10000	257	258	11129
s200-m25	s200-m25	s200-m0	500	10000	500	10000	259	260	11130
s200-m25	s200-m25	s200-m0	500	10000	500	10000	261	262	11131
s200-m25	s200-m25	s200-m0	500	10000	500	10000	263	264	11132
s200-m25	s200-m25	s200-m0	500	10000	500	10000	265	266	11133
s200-m25	s200-m25	s200-m0	500	10000	500	10000	267	268	11134
s200-m25	s200-m25	s200-m0	500	10000	500	10000	269	270	11135
s200-m25	s200-m25	s200-m0	500	10000	500	10000	271	272	11136
s200-m25	s200-m25	s200-m0	500	10000	500	10000	273	274	11137
s200-m25	s200-m25	s200-m0	500	10000	500	10000	275	276	11138
s200-m25	s200-m25	s200-m0	500	10000	500	10000	277	278	11139
s200-m25	s200-m25	s200-m0	500	10000	500	10000	279	280	11140
s200-m25	s200-m25	s200-m0	500	10000	500	10000	281	282	11141
s200-m25	s200-m25	s200-m0	500	10000	500	10000	283	284	11142
s200-m25	s200-m25	s200-m0	500	10000	500	10000	285	286	11143
s200-m25	s200-m25	s200-m0	500	10000	500	10000	287	288	11144
s200-m25	s200-m25	s200-m0	500	10000	500	10000	289	290	11145
s200-m25	s200-m25	s200-m0	500	10000	500	10000	291	292	11146
s200-m25	s200-m25	s200-m0	500	10000	500	10000	293	294	11147
s200-m25	s200-m25	s200-m0	500	10000	500	10000	295	296	11148
s200-m25	s200-m25	s200-m0	500	10000	500	10000	297	298	11149
s200-m25	s200-m25	s200-m0	500	10000	500	10000	299	300	11150
s200-m25	s200-m25	s200-m0	500	10000	500	10000	301	302	11151
s200-m25	s200-m25	s200-m0	500	10000	500	10000	303	304	11152
s200-m25	s200-m25	s200-m0	500	10000	500	10000	305	306	11153
s200-m25	s200-m25	s200-m0	500	10000	500	10000	307	308	11154
s200-m25	s200-m25	s200-m0	500	10000	500	10000	309	310	11155
s200-m25	s200-m25	s200-m0	500	10000	500	10000	311	312	11156
s200-m25	s200-m25	s200-m0	500	10000	500	10000	313	314	11157
s200-m25	s200-m25	s200-m0	500	10000	500	10000	315	316	11158
s200-m25	s200-m25	s200-m0	500	10000	500	10000	317	318	11159
s200-m25	s200-m25	s200-m0	500	10000	500	10000	319	320	11160
s200-m25	s200-m25	s200-m0	500	10000	500	10000	321	322	11161
s200-m25	s200-m25	s200-m0	500	10000	500	10000	323	324	11162
s200-m25	s200-m25	s200-m0	500	10000	500	10000	325	326	11163
s200-m25	s200-m25	s200-m0	500	10000	500	10000	327	328	11164
s200-m25	s200-m25	s200-m0	500	10000	500	10000	329	330	11165
s200-m25	s200-m25	s200-m0	500	10000	500	10000	331	332	11166
s200-m25	s200-m25	s200-m0	500	10000	500	10000	333	334	11167
s200-m25	s200-m25	s200-m0	500	10000	500	10000	335	336	11168
s200-m25	s200-m25	s200-m0	500	10000	500	10000	337	338	11169
s200-m25	s200-m25	s200-m0	500	10000	500	10000	339	340	11170
s200-m25	s200-m25	s200-m0	500	10000	500	10000	341	342	11171
s200-m25	s200-m25	s200-m0	500	10000	500	10000	343	344	11172
s200-m25	s200-m25	s200-m0	500	10000	500	10000	345	346	11173
s200-m25	s200-m25	s200-m0	500	10000	500	10000	347	348	11174
s200-m25	s200-m25	s200-m0	500	10000	500	10000	349	350	11175
s200-m25	s200-m25	s200-m0	500	10000	500	10000	351	352	11176
s200-m25	s200-m25	s200-m0	500	10000	500	10000	353	354	11177
s200-m25	s200-m25	s200-m0	500	10000	500	10000	355	356	11178
s200-m25	s200-m25	s200-m0	500	10000	500	10000	357	358	11179
s200-m25	s200-m25	s200-m0	500	10000	500	10000	359	360	11180
s200-m25	s200-m25	s200-m0	500	10000	500	10000	361	362	11181
s200-m25	s200-m25	s200-m0	500	10000	500	10000	363	364	11182
s200-m25	s200-m25	s200-m0	500	10000	500	10000	365	366	11183
s200-m25	s200-m25	s200-m0	500	10000	500	10000	367	368	11184
s200-m25	s200-m25	s200-m0	500	10000	500	10000	369	370	11185
s200-m25	s200-m25	s200-m0	500	10000	500	10000	371	372	11186
s200-m25	s200-m25	s200-m0	500	10000	500	10000	373	374	11187
s200-m25	s200-m25	s200-m0	500	10000	500	10000	375	376	11188
s200-m25	s200-m25	s200-m0	500	10000	500	10000	377	378	11189
s200-m25	s200-m25	s200-m0	500	10000	500	10000	379	380	11190
s200-m25	s200-m25	s200-m0	500	10000	500	10000	381	382	11191
s200-m25	s200-m25	s200-m0	500	10000	500	10000	383	384	11192
s200-m25	s200-m25	s200-m0	500	10000	500	10000	385	386	11193
s200-m25	s200-m25	s200-m0	500	10000	500	10000	387	388	11194
s200-m25	s200-m25	s200-m0	500	10000	500	10000	389	390	11195
s200-m25	s200-m25	s200-m0	500	10000	500	10000	391	392	11196
s200-m25	s200-m25	s200-m0	500	10000	500	10000	393	394	11197
s200-m25	s200-m25	s200-m0	500	10000	500	10000	395	396	11198
s200-m25	s200-m25	s200-m0	500	10000	500	10000	397	398	11199
s200-m25	s200-m25	s200-m0	500	10000	500	10000	399	400	11200
s200-m25	s200-m25	s200-m15	500	10000	500	10000	1	2	11601
s200-m25	s200-m25	s200-m15	500	10000	500	10000	3	4	11602
s200-m25	s200-m25	s200-m15	500	10000	500	10000	5	6	11603
s200-m25	s200-m25	s200-m15	500	10000	500	10000	7	8	11604
s200-m25	s200-m25	s200-m15	500	10000	500	10000	9	10	11605
s200-m25	s200-m25	s200-m15	500	10000	500	10000	11	12	11606
s200-m25	s200-m25	s200-m15	500	10000	500	10000	13	14	11607
s200-m25	s200-m25	s200-m15	500	10000	500	10000	15	16	11608
s200-m25	s200-m25	s200-m15	500	10000	500	10000	17	18	11609
s200-m25	s200-m25	s200-m15	500	10000	500	10000	19	20	11610
s200-m25	s200-m25	s200-m15	500	10000	500	10000	21	22	11611
s200-m25	s200-m25	s200-m15	500	10000	500	10000	23	24	11612
s200-m25	s200-m25	s200-m15	500	10000	500	10000	25	26	11613
s200-m25	s200-m25	s200-m15	500	10000	500	10000	27	28	11614
s200-m25	s200-m25	s200-m15	500	10000	500	10000	29	30	11615
s200-m25	s200-m25	s200-m15	500	10000	500	10000	31	32	11616
s200-m25	s200-m25	s200-m15	500	10000	500	10000	33	34	11617
s200-m25	s200-m25	s200-m15	500	10000	500	10000	35	36	11618
s200-m25	s200-m25	s200-m15	500	10000	500	10000	37	38	11619
s200-m25	s200-m25	s200-m15	500	10000	500	10000	39	40	11620
s200-m25	s200-m25	s200-m15	500	10000	500	10000	41	42	11621
s200-m25	s200-m25	s200-m15	500	10000	500	10000	43	44	11622
s200-m25	s200-m25	s200-m15	500	10000	500	10000	45	46	11623
s200-m25	s200-m25	s200-m15	500	10000	500	10000	47	48	11624
s200-m25	s200-m25	s200-m15	500	10000	500	10000	49	50	11625
s200-m25	s200-m25	s200-m15	500	10000	500	10000	51	52	11626
s200-m25	s200-m25	s200-m15	500	10000	500	10000	53	54	11627
s200-m25	s200-m25	s200-m15	500	10000	500	10000	55	56	11628
s200-m25	s200-m25	s200-m15	500	10000	500	10000	57	58	11629
s200-m25	s200-m25	s200-m15	500	10000	500	10000	59	60	11630
s200-m25	s200-m25	s200-m15	500	10000	500	10000	61	62	11631
s200-m25	s200-m25	s200-m15	500	10000	500	10000	63	64	11632
s200-m25	s200-m25	s200-m15	500	10000	500	10000	65	66	11633
s200-m25	s200-m25	s200-m15	500	10000	500	10000	67	68	11634
s200-m25	s200-m25	s200-m15	500	10000	500	10000	69	70	11635
s200-m25	s200-m25	s200-m15	500	10000	500	10000	71	72	11636
s200-m25	s200-m25	s200-m15	500	10000	500	10000	73	74	11637
s200-m25	s200-m25	s200-m15	500	10000	500	10000	75	76	11638
s200-m25	s200-m25	s200-m15	500	10000	500	10000	77	78	11639
s200-m25	s200-m25	s200-m15	500	10000	500	10000	79	80	11640
s200-m25	s200-m25	s200-m15	500	10000	500	10000	81	82	11641
s200-m25	s200-m25	s200-m15	500	10000	500	10000	83	84	11642
s200-m25	s200-m25	s200-m15	500	10000	500	10000	85	86	11643
s200-m25	s200-m25	s200-m15	500	10000	500	10000	87	88	11644
s200-m25	s200-m25	s200-m15	500	10000	500	10000	89	90	11645
s200-m25	s200-m25	s200-m15	500	10000	500	10000	91	92	11646
s200-m25	s200-m25	s200-m15	500	10000	500	10000	93	94	11647
s200-m25	s200-m25	s200-m15	500	10000	500	10000	95	96	11648
s200-m25	s200-m25	s200-m15	500	10000	500	10000	97	98	11649
s200-m25	s200-m25	s200-m15	500	10000	500	10000	99	100	11650
s200-m25	s200-m25	s200-m15	500	10000	500	10000	101	102	11651
s200-m25	s200-m25	s200-m15	500	10000	500	10000	103	104	11652
s200-m25	s200-m25	s200-m15	500	10000	500	10000	105	106	11653
s200-m25	s200-m25	s200-m15	500	10000	500	10000	107	108	11654
s200-m25	s200-m25	s200-m15	500	10000	500	10000	109	110	11655
s200-m25	s200-m25	s200-m15	500	10000	500	10000	111	112	11656
s200-m25	s200-m25	s200-m15	500	10000	500	10000	113	114	11657
s200-m25	s200-m25	s200-m15	500	10000	500	10000	115	116	11658
s200-m25	s200-m25	s200-m15	500	10000	500	10000	117	118	11659
s200-m25	s200-m25	s200-m15	500	10000	500	10000	119	120	11660
s200-m25	s200-m25	s200-m15	500	10000	500	10000	121	122	11661
s200-m25	s200-m25	s200-m15	500	10000	500	10000	123	124	11662
s200-m25	s200-m25	s200-m15	500	10000	500	10000	125	126	11663
s200-m25	s200-m25	s200-m15	500	10000	500	10000	127	128	11664
s200-m25	s200-m25	s200-m15	500	10000	500	10000	129	130	11665
s200-m25	s200-m25	s200-m15	500	10000	500	10000	131	132	11666
s200-m25	s200-m25	s200-m15	500	10000	500	10000	133	134	11667
s200-m25	s200-m25	s200-m15	500	10000	500	10000	135	136	11668
s200-m25	s200-m25	s200-m15	500	10000	500	10000	137	138	11669
s200-m25	s200-m25	s200-m15	500	10000	500	10000	139	140	11670
s200-m25	s200-m25	s200-m15	500	10000	500	10000	141	142	11671
s200-m25	s200-m25	s200-m15	500	10000	500	10000	143	144	11672
s200-m25	s200-m25	s200-m15	500	10000	500	10000	145	146	11673
s200-m25	s200-m25	s200-m15	500	10000	500	10000	147	148	11674
s200-m25	s200-m25	s200-m15	500	10000	500	10000	149	150	11675
s200-m25	s200-m25	s200-m15	500	10000	500	10000	151	152	11676
s200-m25	s200-m25	s200-m15	500	10000	500	10000	153	154	11677
s200-m25	s200-m25	s200-m15	500	10000	500	10000	155	156	11678
s200-m25	s200-m25	s200-m15	500	10000	500	10000	157	158	11679
s200-m25	s200-m25	s200-m15	500	10000	500	10000	159	160	11680
s200-m25	s200-m25	s200-m15	500	10000	500	10000	161	162	11681
s200-m25	s200-m25	s200-m15	500	10000	500	10000	163	164	11682
s200-m25	s200-m25	s200-m15	500	10000	500	10000	165	166	11683
s200-m25	s200-m25	s200-m15	500	10000	500	10000	167	168	11684
s200-m25	s200-m25	s200-m15	500	10000	500	10000	169	170	11685
